ids,labels
918,7
919,72
920,93
921,18
922,37
923,48
924,47
925,56
926,65
927,52
928,57
929,49
930,2
931,68
932,9
933,68
934,22
935,23
936,30
937,73
938,54
939,97
940,60
941,54
942,62
943,56
944,23
945,42
946,81
947,50
948,16
949,47
950,96
951,86
952,88
953,98
954,10
955,35
956,68
957,13
958,30
959,38
960,80
961,96
962,93
963,77
964,6
965,72
966,86
967,52
968,53
969,34
970,60
971,63
972,28
973,24
974,36
975,69
976,22
977,90
978,70
979,5
980,77
981,88
982,43
983,39
984,81
985,80
986,66
987,35
988,25
989,86
990,49
991,80
992,3
993,37
994,35
995,89
996,36
997,22
998,53
999,91
1000,86
1001,23
1002,94
1003,28
1004,72
1005,90
1006,86
1007,61
1008,95
1009,18
1010,25
1011,68
1012,78
1013,57
1014,57
1015,9
1016,37
1017,32
1018,63
1019,90
1020,1
1021,52
1022,63
1023,8
1024,71
1025,12
1026,97
1027,0
1028,3
1029,41
1030,86
1031,22
1032,2
1033,66
1034,25
1035,77
1036,81
1037,30
1038,95
1039,30
1040,95
1041,61
1042,53
1043,8
1044,6
1045,9
1046,61
1047,35
1048,78
1049,62
1050,28
1051,22
1052,39
1053,67
1054,20
1055,80
1056,81
1057,78
1058,59
1059,45
1060,15
1061,74
1062,57
1063,60
1064,49
1065,36
1066,23
1067,25
1068,30
1069,15
1070,86
1071,99
1072,14
1073,20
1074,49
1075,28
1076,20
1077,33
1078,7
1079,45
1080,7
1081,89
1082,1
1083,90
1084,63
1085,36
1086,23
1087,40
1088,59
1089,52
1090,29
1091,54
1092,25
1093,93
1094,8
1095,70
1096,48
1097,82
1098,84
1099,90
1100,55
1101,38
1102,86
1103,63
1104,76
1105,93
1106,54
1107,71
1108,1
1109,49
1110,1
1111,92
1112,79
1113,69
1114,24
1115,62
1116,25
1117,2
1118,40
1119,25
1120,72
1121,25
1122,61
1123,80
1124,15
1125,93
1126,64
1127,45
1128,81
1129,69
1130,9
1131,91
1132,96
1133,34
1134,69
1135,41
1136,0
1137,70
1138,62
1139,61
1140,80
1141,23
1142,5
1143,61
1144,52
1145,58
1146,86
1147,32
1148,37
1149,63
1150,61
1151,19
1152,2
1153,49
1154,72
1155,58
1156,77
1157,70
1158,52
1159,53
1160,41
1161,33
1162,39
1163,25
1164,32
1165,86
1166,95
1167,24
1168,98
1169,98
1170,34
1171,53
1172,61
1173,2
1174,47
1175,51
1176,80
1177,22
1178,60
1179,97
1180,95
1181,80
1182,80
1183,30
1184,15
1185,95
1186,63
1187,37
1188,37
1189,27
1190,86
1191,99
1192,72
1193,53
1194,20
1195,93
1196,42
1197,39
1198,52
1199,66
1200,63
1201,77
1202,55
1203,50
1204,57
1205,69
1206,5
1207,29
1208,40
1209,14
1210,41
1211,77
1212,58
1213,68
1214,26
1215,61
1216,95
1217,3
1218,48
1219,39
1220,81
1221,69
1222,63
1223,60
1224,63
1225,92
1226,25
1227,34
1228,36
1229,30
1230,36
1231,82
1232,80
1233,39
1234,38
1235,39
1236,70
1237,23
1238,98
1239,25
1240,7
1241,90
1242,17
1243,28
1244,24
1245,6
1246,84
1247,76
1248,34
1249,20
1250,98
1251,61
1252,93
1253,86
1254,45
1255,54
1256,86
1257,50
1258,70
1259,46
1260,89
1261,89
1262,64
1263,86
1264,39
1265,53
1266,36
1267,50
1268,56
1269,84
1270,11
1271,13
1272,22
1273,72
1274,5
1275,56
1276,68
1277,39
1278,62
1279,93
1280,10
1281,80
1282,37
1283,1
1284,81
1285,73
1286,41
1287,63
1288,39
1289,41
1290,93
1291,37
1292,59
1293,59
1294,11
1295,86
1296,12
1297,73
1298,90
1299,62
1300,34
1301,32
1302,3
1303,26
1304,0
1305,68
1306,18
1307,49
1308,0
1309,82
1310,53
1311,72
1312,63
1313,39
1314,51
1315,98
1316,14
1317,70
1318,9
1319,69
1320,34
1321,48
1322,68
1323,37
1324,39
1325,39
1326,91
1327,58
1328,86
1329,37
1330,1
1331,5
1332,80
1333,5
1334,30
1335,47
1336,61
1337,63
1338,22
1339,20
1340,78
1341,20
1342,88
1343,63
1344,53
1345,97
1346,59
1347,86
1348,11
1349,63
1350,63
1351,98
1352,49
1353,22
1354,23
1355,68
1356,45
1357,52
1358,25
1359,86
1360,47
1361,12
1362,94
1363,81
1364,76
1365,91
1366,55
1367,16
1368,18
1369,52
1370,63
1371,98
1372,72
1373,0
1374,88
1375,50
1376,43
1377,72
1378,73
1379,30
1380,53
1381,86
1382,8
1383,25
1384,52
1385,26
1386,63
1387,68
1388,80
1389,20
1390,79
1391,41
1392,81
1393,23
1394,68
1395,37
1396,81
1397,43
1398,86
1399,11
1400,18
1401,92
1402,86
1403,34
1404,86
1405,80
1406,25
1407,51
1408,22
1409,88
1410,78
1411,50
1412,67
1413,77
1414,95
1415,94
1416,33
1417,52
1418,10
1419,22
1420,99
1421,44
1422,10
1423,98
1424,47
1425,34
1426,57
1427,13
1428,22
1429,67
1430,80
1431,73
1432,34
1433,34
1434,20
1435,20
1436,91
1437,69
1438,9
1439,69
1440,19
1441,57
1442,80
1443,69
1444,98
1445,13
1446,99
1447,24
1448,10
1449,25
1450,4
1451,56
1452,29
1453,38
1454,1
1455,86
1456,62
1457,53
1458,37
1459,28
1460,24
1461,98
1462,65
1463,78
1464,13
1465,25
1466,95
1467,66
1468,46
1469,8
1470,94
1471,25
1472,70
1473,54
1474,12
1475,86
1476,55
1477,76
1478,13
1479,32
1480,24
1481,63
1482,55
1483,45
1484,51
1485,53
1486,28
1487,40
1488,87
1489,8
1490,86
1491,58
1492,61
1493,39
1494,70
1495,39
1496,86
1497,96
1498,63
1499,26
1500,86
1501,33
1502,65
1503,37
1504,92
1505,14
1506,26
1507,86
1508,94
1509,29
1510,15
1511,26
1512,20
1513,32
1514,9
1515,63
1516,45
1517,27
1518,78
1519,97
1520,39
1521,46
1522,69
1523,26
1524,95
1525,20
1526,54
1527,26
1528,86
1529,24
1530,72
1531,86
1532,63
1533,70
1534,69
1535,47
1536,62
1537,57
1538,26
1539,73
1540,16
1541,2
1542,82
1543,34
1544,18
1545,81
1546,39
1547,79
1548,25
1549,44
1550,51
1551,49
1552,17
1553,76
1554,95
1555,74
1556,63
1557,28
1558,56
1559,22
1560,61
1561,11
1562,9
1563,17
1564,31
1565,52
1566,52
1567,36
1568,58
1569,86
1570,34
1571,77
1572,51
1573,15
1574,79
1575,56
1576,72
1577,30
1578,57
1579,5
1580,68
1581,84
1582,52
1583,79
1584,39
1585,14
1586,22
1587,89
1588,3
1589,83
1590,19
1591,72
1592,61
1593,33
1594,22
1595,39
1596,96
1597,25
1598,53
1599,39
1600,23
1601,72
1602,66
1603,34
1604,68
1605,72
1606,49
1607,42
1608,62
1609,2
1610,25
1611,39
1612,24
1613,17
1614,12
1615,72
1616,84
1617,17
1618,63
1619,86
1620,39
1621,21
1622,98
1623,79
1624,21
1625,61
1626,34
1627,41
1628,16
1629,51
1630,92
1631,70
1632,63
1633,84
1634,72
1635,37
1636,52
1637,70
1638,71
1639,49
1640,47
1641,94
1642,39
1643,93
1644,67
1645,34
1646,26
1647,33
1648,39
1649,86
1650,53
1651,80
1652,20
1653,33
1654,88
1655,63
1656,48
1657,25
1658,61
1659,56
1660,68
1661,27
1662,13
1663,18
1664,80
1665,98
1666,76
1667,67
1668,91
1669,2
1670,69
1671,48
1672,80
1673,40
1674,20
1675,8
1676,51
1677,57
1678,63
1679,79
1680,53
1681,96
1682,20
1683,63
1684,90
1685,69
1686,78
1687,43
1688,78
1689,22
1690,61
1691,86
1692,39
1693,86
1694,26
1695,33
1696,10
1697,39
1698,80
1699,24
1700,51
1701,61
1702,53
1703,29
1704,44
1705,93
1706,53
1707,7
1708,38
1709,37
1710,10
1711,24
1712,53
1713,82
1714,22
1715,55
1716,30
1717,72
1718,47
1719,57
1720,16
1721,81
1722,95
1723,72
1724,96
1725,63
1726,62
1727,39
1728,44
1729,61
1730,51
1731,80
1732,63
1733,22
1734,20
1735,69
1736,86
1737,69
1738,0
1739,78
1740,25
1741,85
1742,54
1743,53
1744,12
1745,69
1746,3
1747,35
1748,49
1749,33
1750,73
1751,51
1752,97
1753,89
1754,72
1755,45
1756,37
1757,45
1758,11
1759,1
1760,18
1761,28
1762,62
1763,52
1764,26
1765,0
1766,40
1767,14
1768,39
1769,73
1770,12
1771,34
1772,80
1773,29
1774,49
1775,25
1776,17
1777,56
1778,11
1779,77
1780,1
1781,82
1782,51
1783,34
1784,86
1785,49
1786,86
1787,93
1788,34
1789,20
1790,36
1791,36
1792,25
1793,91
1794,78
1795,77
1796,63
1797,90
1798,39
1799,34
1800,98
1801,26
1802,68
1803,52
1804,6
1805,79
1806,61
1807,22
1808,86
1809,61
1810,1
1811,40
1812,86
1813,5
1814,90
1815,50
1816,99
1817,8
1818,82
1819,76
1820,88
1821,70
1822,65
1823,77
1824,70
1825,12
1826,91
1827,53
1828,95
1829,8
1830,47
1831,30
1832,49
1833,2
1834,80
1835,17
1836,18
1837,20
1838,55
1839,87
1840,49
1841,72
1842,57
1843,34
1844,95
1845,28
1846,16
1847,26
1848,98
1849,31
1850,85
1851,2
1852,39
1853,72
1854,53
1855,59
1856,56
1857,28
1858,17
1859,53
1860,71
1861,86
1862,40
1863,53
1864,25
1865,77
1866,28
1867,0
1868,23
1869,63
1870,53
1871,22
1872,86
1873,17
1874,69
1875,39
1876,17
1877,6
1878,53
1879,68
1880,44
1881,89
1882,32
1883,39
1884,86
1885,95
1886,37
1887,39
1888,28
1889,71
1890,23
1891,52
1892,24
1893,50
1894,26
1895,99
1896,29
1897,21
1898,59
1899,9
1900,37
1901,88
1902,93
1903,61
1904,17
1905,44
1906,49
1907,81
1908,78
1909,94
1910,40
1911,60
1912,74
1913,90
1914,3
1915,88
1916,45
1917,69
1918,36
1919,86
1920,74
1921,88
1922,56
1923,3
1924,65
1925,0
1926,43
1927,22
1928,39
1929,39
1930,87
1931,69
1932,9
1933,78
1934,63
1935,69
1936,46
1937,97
1938,29
1939,39
1940,64
1941,98
1942,61
1943,36
1944,86
1945,84
1946,18
1947,20
1948,36
1949,63
1950,76
1951,80
1952,63
1953,6
1954,95
1955,99
1956,78
1957,80
1958,80
1959,83
1960,40
1961,31
1962,73
1963,39
1964,49
1965,63
1966,53
1967,54
1968,41
1969,36
1970,61
1971,1
1972,30
1973,72
1974,95
1975,41
1976,22
1977,40
1978,98
1979,91
1980,37
1981,76
1982,22
1983,36
1984,78
1985,86
1986,73
1987,51
1988,95
1989,11
1990,38
1991,24
1992,28
1993,14
1994,77
1995,49
1996,88
1997,61
1998,12
1999,8
2000,92
2001,41
2002,79
2003,63
2004,37
2005,92
2006,99
2007,98
2008,67
2009,63
2010,63
2011,78
2012,58
2013,57
2014,77
2015,39
2016,63
2017,53
2018,83
2019,13
2020,63
2021,86
2022,98
2023,39
2024,39
2025,81
2026,64
2027,72
2028,86
2029,89
2030,30
2031,85
2032,52
2033,48
2034,70
2035,34
2036,72
2037,39
2038,82
2039,43
2040,12
2041,21
2042,80
2043,25
2044,5
2045,39
2046,63
2047,78
2048,80
2049,40
2050,39
2051,15
2052,39
2053,49
2054,73
2055,39
2056,77
2057,25
2058,53
2059,72
2060,12
2061,57
2062,5
2063,17
2064,97
2065,37
2066,48
2067,79
2068,5
2069,57
2070,10
2071,78
2072,86
2073,54
2074,79
2075,50
2076,40
2077,57
2078,19
2079,22
2080,44
2081,20
2082,2
2083,36
2084,39
2085,95
2086,20
2087,59
2088,86
2089,32
2090,26
2091,71
2092,21
2093,91
2094,91
2095,92
2096,86
2097,91
2098,86
2099,86
2100,58
2101,25
2102,97
2103,86
2104,72
2105,72
2106,10
2107,72
2108,20
2109,61
2110,80
2111,49
2112,79
2113,91
2114,56
2115,92
2116,77
2117,97
2118,28
2119,80
2120,41
2121,81
2122,90
2123,89
2124,86
2125,70
2126,78
2127,86
2128,80
2129,87
2130,21
2131,18
2132,36
2133,90
2134,94
2135,71
2136,38
2137,62
2138,95
2139,68
2140,38
2141,95
2142,41
2143,24
2144,51
2145,29
2146,81
2147,25
2148,48
2149,95
2150,96
2151,79
2152,25
2153,68
2154,16
2155,39
2156,86
2157,34
2158,51
2159,52
2160,43
2161,20
2162,98
2163,74
2164,71
2165,49
2166,61
2167,25
2168,62
2169,86
2170,35
2171,89
2172,78
2173,39
2174,26
2175,53
2176,10
2177,41
2178,12
2179,2
2180,4
2181,86
2182,19
2183,56
2184,63
2185,79
2186,86
2187,98
2188,72
2189,61
2190,6
2191,56
2192,69
2193,87
2194,86
2195,87
2196,49
2197,91
2198,25
2199,53
2200,84
2201,7
2202,99
2203,13
2204,25
2205,66
2206,80
2207,22
2208,72
2209,62
2210,14
2211,39
2212,86
2213,22
2214,68
2215,39
2216,69
2217,51
2218,69
2219,97
2220,34
2221,38
2222,26
2223,86
2224,34
2225,67
2226,30
2227,61
2228,11
2229,6
2230,22
2231,29
2232,51
2233,91
2234,62
2235,60
2236,68
2237,44
2238,83
2239,53
2240,41
2241,90
2242,48
2243,6
2244,40
2245,10
2246,28
2247,71
2248,79
2249,43
2250,49
2251,81
2252,17
2253,18
2254,84
2255,57
2256,32
2257,39
2258,68
2259,26
2260,59
2261,72
2262,25
2263,61
2264,3
2265,39
2266,77
2267,72
2268,91
2269,20
2270,47
2271,0
2272,14
2273,95
2274,70
2275,74
2276,63
2277,69
2278,72
2279,30
2280,73
2281,1
2282,31
2283,52
2284,20
2285,25
2286,68
2287,72
2288,49
2289,68
2290,28
2291,25
2292,40
2293,70
2294,61
2295,10
2296,57
2297,81
2298,68
2299,80
2300,28
2301,80
2302,22
2303,47
2304,76
2305,11
2306,72
2307,39
2308,69
2309,14
2310,34
2311,39
2312,80
2313,70
2314,9
2315,15
2316,2
2317,79
2318,57
2319,11
2320,12
2321,58
2322,30
2323,76
2324,95
2325,39
2326,95
2327,99
2328,70
2329,39
2330,10
2331,80
2332,51
2333,38
2334,16
2335,60
2336,34
2337,34
2338,91
2339,78
2340,97
2341,36
2342,51
2343,92
2344,69
2345,86
2346,95
2347,86
2348,20
2349,65
2350,76
2351,69
2352,86
2353,39
2354,69
2355,59
2356,34
2357,77
2358,98
2359,66
2360,31
2361,39
2362,25
2363,39
2364,18
2365,74
2366,38
2367,81
2368,25
2369,90
2370,86
2371,70
2372,37
2373,76
2374,79
2375,0
2376,81
2377,10
2378,5
2379,37
2380,41
2381,63
2382,20
2383,47
2384,50
2385,25
2386,98
2387,61
2388,98
2389,20
2390,67
2391,22
2392,25
2393,18
2394,61
2395,43
2396,58
2397,36
2398,99
2399,60
2400,70
2401,63
2402,39
2403,26
2404,56
2405,78
2406,39
2407,23
2408,52
2409,32
2410,54
2411,33
2412,61
2413,49
2414,53
2415,15
2416,50
2417,3
2418,69
2419,86
2420,30
2421,58
2422,5
2423,30
2424,93
2425,70
2426,61
2427,86
2428,86
2429,33
2430,53
2431,89
2432,94
2433,11
2434,99
2435,34
2436,1
2437,49
2438,63
2439,69
2440,66
2441,37
2442,67
2443,40
2444,39
2445,24
2446,82
2447,23
2448,30
2449,66
2450,49
2451,2
2452,11
2453,94
2454,88
2455,80
2456,29
2457,46
2458,95
2459,54
2460,41
2461,88
2462,50
2463,22
2464,3
2465,39
2466,26
2467,53
2468,55
2469,70
2470,20
2471,63
2472,95
2473,61
2474,69
2475,22
2476,80
2477,38
2478,96
2479,86
2480,32
2481,72
2482,73
2483,84
2484,81
2485,39
2486,38
2487,22
2488,0
2489,14
2490,39
2491,69
2492,51
2493,68
2494,22
2495,37
2496,68
2497,11
2498,61
2499,8
2500,23
2501,76
2502,74
2503,89
2504,60
2505,69
2506,59
2507,25
2508,29
2509,32
2510,9
2511,16
2512,0
2513,86
2514,17
2515,57
2516,53
2517,27
2518,34
2519,34
2520,37
2521,11
2522,67
2523,53
2524,23
2525,78
2526,61
2527,26
2528,64
2529,25
2530,70
2531,96
2532,67
2533,86
2534,86
2535,37
2536,39
2537,79
2538,23
2539,76
2540,93
2541,39
2542,39
2543,50
2544,34
2545,82
2546,66
2547,16
2548,72
2549,71
2550,40
2551,60
2552,86
2553,43
2554,29
2555,39
2556,13
2557,40
2558,5
2559,70
2560,62
2561,26
2562,39
2563,86
2564,93
2565,16
2566,86
2567,80
2568,76
2569,69
2570,42
2571,18
2572,14
2573,74
2574,39
2575,23
2576,20
2577,24
2578,10
2579,51
2580,88
2581,5
2582,25
2583,86
2584,49
2585,77
2586,22
2587,34
2588,68
2589,10
2590,39
2591,13
2592,73
2593,86
2594,52
2595,18
2596,99
2597,37
2598,39
2599,62
2600,87
2601,78
2602,85
2603,58
2604,57
2605,45
2606,86
2607,20
2608,11
2609,81
2610,2
2611,73
2612,63
2613,69
2614,80
2615,72
2616,75
2617,31
2618,97
2619,86
2620,86
2621,23
2622,29
2623,63
2624,89
2625,18
2626,39
2627,39
2628,52
2629,59
2630,78
2631,33
2632,25
2633,36
2634,64
2635,49
2636,81
2637,37
2638,46
2639,85
2640,25
2641,39
2642,78
2643,39
2644,73
2645,70
2646,74
2647,42
2648,0
2649,41
2650,39
2651,94
2652,80
2653,61
2654,47
2655,95
2656,61
2657,50
2658,63
2659,72
2660,25
2661,20
2662,85
2663,78
2664,23
2665,13
2666,92
2667,98
2668,84
2669,75
2670,22
2671,63
2672,52
2673,55
2674,61
2675,14
2676,57
2677,39
2678,86
2679,26
2680,91
2681,88
2682,57
2683,49
2684,20
2685,70
2686,16
2687,50
2688,91
2689,88
2690,12
2691,28
2692,73
2693,53
2694,54
2695,38
2696,71
2697,77
2698,13
2699,56
2700,76
2701,37
2702,72
2703,72
2704,34
2705,32
2706,75
2707,37
2708,26
2709,68
2710,49
2711,50
2712,49
2713,98
2714,78
2715,94
2716,86
2717,25
2718,98
2719,81
2720,72
2721,40
2722,59
2723,99
2724,68
2725,73
2726,78
2727,7
2728,28
2729,39
2730,40
2731,69
2732,95
2733,80
2734,47
2735,68
2736,45
2737,36
2738,75
2739,36
2740,62
2741,88
2742,74
2743,63
2744,81
2745,86
2746,86
2747,50
2748,52
2749,68
2750,39
2751,6
2752,53
2753,56
2754,39
2755,11
2756,34
2757,39
2758,74
2759,98
2760,43
2761,3
2762,87
2763,26
2764,63
2765,25
2766,53
2767,85
2768,38
2769,44
2770,59
2771,25
2772,39
2773,86
2774,51
2775,24
2776,65
2777,39
2778,88
2779,49
2780,11
2781,44
2782,62
2783,7
2784,6
2785,61
2786,5
2787,20
2788,41
2789,25
2790,10
2791,93
2792,69
2793,21
2794,95
2795,68
2796,88
2797,10
2798,65
2799,80
2800,47
2801,59
2802,20
2803,63
2804,11
2805,88
2806,73
2807,10
2808,10
2809,63
2810,60
2811,61
2812,22
2813,68
2814,62
2815,70
2816,26
2817,84
2818,32
2819,91
2820,34
2821,36
2822,9
2823,63
2824,83
2825,50
2826,69
2827,42
2828,34
2829,30
2830,1
2831,82
2832,81
2833,16
2834,15
2835,30
2836,22
2837,39
2838,18
2839,79
2840,22
2841,72
2842,34
2843,22
2844,78
2845,82
2846,35
2847,39
2848,20
2849,50
2850,17
2851,39
2852,69
2853,44
2854,53
2855,37
2856,82
2857,18
2858,19
2859,24
2860,50
2861,6
2862,38
2863,46
2864,21
2865,0
2866,86
2867,84
2868,98
2869,22
2870,86
2871,90
2872,78
2873,34
2874,98
2875,68
2876,39
2877,96
2878,11
2879,95
2880,70
2881,95
2882,58
2883,88
2884,69
2885,61
2886,96
2887,72
2888,93
2889,68
2890,53
2891,39
2892,68
2893,39
2894,70
2895,34
2896,70
2897,21
2898,63
2899,35
2900,80
2901,63
2902,36
2903,53
2904,29
2905,93
2906,14
2907,91
2908,71
2909,88
2910,98
2911,91
2912,39
2913,71
2914,86
2915,94
2916,61
2917,20
2918,61
2919,78
2920,91
2921,99
2922,5
2923,11
2924,86
2925,86
2926,24
2927,67
2928,20
2929,31
2930,75
2931,52
2932,30
2933,97
2934,64
2935,11
2936,22
2937,51
2938,25
2939,18
2940,78
2941,39
2942,72
2943,24
2944,20
2945,86
2946,86
2947,67
2948,15
2949,35
2950,39
2951,41
2952,11
2953,70
2954,76
2955,34
2956,89
2957,85
2958,73
2959,36
2960,39
2961,75
2962,32
2963,39
2964,36
2965,20
2966,84
2967,39
2968,24
2969,69
2970,67
2971,35
2972,82
2973,87
2974,31
2975,14
2976,39
2977,96
2978,57
2979,77
2980,51
2981,61
2982,95
2983,32
2984,86
2985,29
2986,97
2987,16
2988,0
2989,10
2990,86
2991,69
2992,89
2993,9
2994,16
2995,68
2996,35
