ids,labels
359,74
360,64
361,39
362,49
363,94
364,63
365,10
366,88
367,54
368,66
369,38
370,89
371,33
372,56
373,15
374,5
375,86
376,7
377,0
378,94
379,50
380,26
381,6
382,41
383,15
384,69
385,34
386,29
387,73
388,85
389,36
390,40
391,57
392,31
393,30
394,50
395,27
396,43
397,49
398,52
399,95
400,51
401,85
402,74
403,23
404,24
405,57
406,95
407,16
408,46
409,42
410,40
411,80
412,71
413,72
414,46
415,66
416,65
417,89
418,53
419,37
420,4
421,58
422,80
423,96
424,68
425,42
426,77
427,61
428,27
429,32
430,77
431,98
432,40
433,38
434,35
435,51
436,31
437,67
438,64
439,10
440,22
441,5
442,81
443,85
444,6
445,85
446,38
447,38
448,93
449,37
450,14
451,76
452,22
453,18
454,98
455,16
456,38
457,80
458,7
459,94
460,58
461,87
462,76
463,87
464,62
465,27
466,33
467,49
468,6
469,0
470,79
471,97
472,77
473,84
474,97
475,14
476,12
477,42
478,55
479,25
480,85
481,75
482,10
483,41
484,0
485,67
486,79
487,87
488,93
489,72
490,43
491,94
492,49
493,3
494,74
495,73
496,57
497,77
498,89
499,71
500,31
501,50
502,90
503,16
504,64
505,41
506,63
507,58
508,47
509,67
510,68
511,11
512,36
513,28
514,54
515,53
516,73
517,36
518,83
519,54
520,38
521,5
522,78
523,37
524,62
525,35
526,95
527,88
528,38
529,18
530,56
531,63
532,8
533,68
534,2
535,18
536,76
537,31
538,99
539,57
540,38
541,54
542,2
543,27
544,73
545,67
546,81
547,54
548,60
549,78
550,96
551,35
552,30
553,19
554,78
555,42
556,62
557,56
558,55
559,47
560,73
561,43
562,20
563,45
564,3
565,17
566,10
567,45
568,45
569,97
570,36
571,68
572,8
573,98
574,26
575,76
576,61
577,38
578,58
579,96
580,80
581,87
582,82
583,22
584,0
585,41
586,54
587,38
588,10
589,35
590,27
591,81
592,91
593,56
594,9
595,85
596,6
597,73
598,1
599,39
600,65
601,55
602,57
603,42
604,43
605,2
606,66
607,4
608,97
609,77
610,86
611,82
612,81
613,9
614,0
615,48
616,2
617,12
618,61
619,13
620,17
621,39
622,76
623,0
624,17
625,66
626,48
627,80
628,93
629,82
630,57
631,96
632,97
633,3
634,62
635,60
636,61
637,32
638,22
639,5
640,37
641,12
642,85
643,76
644,8
645,82
646,90
647,94
648,74
649,22
650,15
651,66
652,89
653,97
654,19
655,77
656,34
657,5
658,33
659,36
660,45
661,1
662,94
663,80
664,94
665,82
666,85
667,64
668,10
669,28
670,30
671,30
672,83
673,77
674,1
675,28
676,77
677,91
678,4
679,68
680,14
681,14
682,14
683,92
684,97
685,45
686,14
687,21
688,90
689,36
690,30
691,88
692,86
693,92
694,14
695,61
696,74
697,25
698,30
699,78
700,74
701,80
702,43
703,10
704,79
705,34
706,31
707,85
708,39
709,56
710,27
711,37
712,97
713,1
714,82
715,57
716,3
717,19
718,59
719,57
720,65
721,76
722,60
723,75
724,35
725,91
726,61
727,75
728,62
729,21
730,61
731,6
732,90
733,68
734,94
735,88
736,28
737,3
738,83
739,10
740,93
741,32
742,43
743,28
744,10
745,41
746,88
747,83
748,35
749,82
750,50
751,15
752,48
753,25
754,4
755,71
756,80
757,98
758,10
759,7
760,12
761,25
762,96
763,60
764,38
765,80
766,13
767,90
768,54
769,15
770,76
771,39
772,95
773,24
774,7
775,64
776,92
777,88
778,81
779,0
780,12
781,64
782,29
783,79
784,86
785,60
786,22
787,80
788,82
789,26
790,48
791,31
792,3
793,53
794,5
795,1
796,58
797,94
798,70
799,27
800,87
801,23
802,11
803,58
804,44
805,78
806,10
807,53
808,90
809,50
810,77
811,15
812,4
813,52
814,63
815,67
816,6
817,36
818,56
819,24
820,50
821,4
822,13
823,22
824,25
825,54
826,92
827,65
828,80
829,30
830,11
831,53
832,4
833,3
834,26
835,76
836,96
837,71
838,49
839,39
840,5
841,47
842,35
843,3
844,52
845,27
846,32
847,44
848,53
849,21
850,98
851,6
852,88
853,23
854,37
855,1
856,55
857,20
858,24
859,93
860,28
861,60
862,16
863,73
864,9
865,21
866,46
867,68
868,24
869,53
870,46
871,40
872,43
873,53
874,1
875,34
876,14
877,77
878,54
879,44
880,20
881,43
882,76
883,19
884,54
885,26
886,9
887,2
888,96
889,69
890,36
891,18
892,81
893,55
894,47
895,37
896,99
897,65
898,90
899,27
900,4
901,27
902,15
903,66
904,65
905,99
906,87
907,28
908,61
909,51
910,77
911,61
912,8
913,56
914,47
915,97
916,98
917,77
918,78
919,21
920,29
921,89
922,37
923,48
924,52
925,47
926,80
927,52
928,83
929,96
930,2
931,71
932,9
933,68
934,22
935,23
936,93
937,4
938,54
939,97
940,23
941,54
942,62
943,56
944,71
945,42
946,81
947,66
948,86
949,47
950,96
951,27
952,42
953,51
954,99
955,35
956,71
957,16
958,30
959,88
960,74
961,47
962,55
963,51
964,6
965,72
966,76
967,47
968,53
969,34
970,60
971,74
972,28
973,24
974,36
975,69
976,90
977,90
978,70
979,5
980,77
981,43
982,43
983,99
984,81
985,27
986,66
987,35
988,84
989,21
990,49
991,85
992,15
993,12
994,45
995,45
996,36
997,46
998,53
999,91
1000,80
1001,23
1002,94
1003,84
1004,4
1005,90
1006,86
1007,91
1008,30
1009,92
1010,25
1011,71
1012,11
1013,93
1014,0
1015,9
1016,37
1017,1
1018,78
1019,90
1020,68
1021,52
1022,43
1023,48
1024,23
1025,25
1026,97
1027,0
1028,46
1029,41
1030,21
1031,86
1032,51
1033,66
1034,13
1035,65
1036,13
1037,91
1038,95
1039,30
1040,98
1041,61
1042,6
1043,81
1044,6
1045,80
1046,26
1047,2
1048,27
1049,13
1050,16
1051,76
1052,80
1053,67
1054,20
1055,3
1056,81
1057,10
1058,96
1059,78
1060,31
1061,42
1062,57
1063,37
1064,49
1065,36
1066,23
1067,38
1068,27
1069,15
1070,41
1071,4
1072,34
1073,20
1074,49
1075,28
1076,20
1077,52
1078,7
1079,56
1080,7
1081,89
1082,1
1083,90
1084,64
1085,34
1086,23
1087,93
1088,96
1089,52
1090,29
1091,29
1092,90
1093,93
1094,8
1095,70
1096,48
1097,82
1098,40
1099,68
1100,55
1101,38
1102,97
1103,63
1104,76
1105,4
1106,54
1107,60
1108,33
1109,49
1110,1
1111,92
1112,77
1113,69
1114,98
1115,6
1116,25
1117,83
1118,40
1119,65
1120,31
1121,94
1122,82
1123,75
1124,38
1125,1
1126,11
1127,61
1128,81
1129,69
1130,16
1131,91
1132,47
1133,88
1134,69
1135,9
1136,0
1137,70
1138,51
1139,44
1140,6
1141,31
1142,5
1143,13
1144,52
1145,13
1146,32
1147,32
1148,37
1149,74
1150,91
1151,15
1152,2
1153,49
1154,64
1155,58
1156,27
1157,92
1158,47
1159,53
1160,41
1161,65
1162,84
1163,23
1164,67
1165,94
1166,95
1167,24
1168,46
1169,98
1170,31
1171,0
1172,16
1173,2
1174,52
1175,51
1176,3
1177,18
1178,60
1179,31
1180,95
1181,89
1182,14
1183,72
1184,15
1185,30
1186,63
1187,17
1188,37
1189,65
1190,97
1191,10
1192,55
1193,53
1194,12
1195,67
1196,51
1197,21
1198,47
1199,21
1200,43
1201,77
1202,55
1203,36
1204,54
1205,76
1206,5
1207,37
1208,41
1209,14
1210,41
1211,77
1212,58
1213,60
1214,26
1215,10
1216,19
1217,31
1218,58
1219,5
1220,8
1221,79
1222,65
1223,60
1224,34
1225,92
1226,31
1227,34
1228,36
1229,30
1230,43
1231,82
1232,88
1233,7
1234,38
1235,57
1236,54
1237,23
1238,98
1239,81
1240,75
1241,81
1242,59
1243,6
1244,24
1245,6
1246,2
1247,76
1248,88
1249,28
1250,98
1251,96
1252,67
1253,50
1254,88
1255,54
1256,26
1257,18
1258,70
1259,46
1260,51
1261,89
1262,64
1263,42
1264,39
1265,53
1266,50
1267,50
1268,56
1269,84
1270,98
1271,13
1272,13
1273,51
1274,5
1275,56
1276,68
1277,92
1278,92
1279,19
1280,49
1281,43
1282,65
1283,43
1284,81
1285,67
1286,41
1287,32
1288,78
1289,41
1290,79
1291,12
1292,59
1293,52
1294,35
1295,10
1296,17
1297,64
1298,90
1299,50
1300,97
1301,43
1302,3
1303,45
1304,0
1305,81
1306,33
1307,49
1308,0
1309,77
1310,36
1311,15
1312,27
1313,51
1314,84
1315,35
1316,6
1317,70
1318,9
1319,69
1320,34
1321,89
1322,71
1323,97
1324,42
1325,97
1326,91
1327,58
1328,31
1329,37
1330,54
1331,5
1332,80
1333,5
1334,19
1335,96
1336,50
1337,63
1338,10
1339,28
1340,87
1341,20
1342,88
1343,31
1344,53
1345,97
1346,59
1347,8
1348,35
1349,43
1350,6
1351,98
1352,59
1353,1
1354,23
1355,68
1356,26
1357,52
1358,17
1359,65
1360,47
1361,12
1362,94
1363,81
1364,76
1365,91
1366,72
1367,2
1368,18
1369,96
1370,92
1371,80
1372,38
1373,0
1374,43
1375,50
1376,43
1377,72
1378,73
1379,4
1380,53
1381,27
1382,8
1383,87
1384,59
1385,29
1386,27
1387,33
1388,14
1389,98
1390,84
1391,41
1392,25
1393,23
1394,68
1395,52
1396,12
1397,43
1398,8
1399,35
1400,55
1401,92
1402,5
1403,34
1404,48
1405,80
1406,37
1407,80
1408,70
1409,88
1410,10
1411,50
1412,76
1413,55
1414,95
1415,94
1416,33
1417,52
1418,10
1419,16
1420,44
1421,68
1422,0
1423,15
1424,96
1425,34
1426,57
1427,13
1428,22
1429,28
1430,58
1431,50
1432,77
1433,43
1434,20
1435,86
1436,91
1437,97
1438,9
1439,19
1440,19
1441,57
1442,81
1443,91
1444,46
1445,13
1446,27
1447,24
1448,10
1449,91
1450,21
1451,56
1452,31
1453,37
1454,77
1455,78
1456,62
1457,53
1458,17
1459,28
1460,61
1461,98
1462,80
1463,45
1464,13
1465,71
1466,69
1467,66
1468,22
1469,8
1470,61
1471,25
1472,70
1473,54
1474,12
1475,86
1476,3
1477,76
1478,13
1479,9
1480,26
1481,91
1482,38
1483,45
1484,51
1485,53
1486,28
1487,40
1488,87
1489,13
1490,55
1491,58
1492,10
1493,31
1494,92
1495,39
1496,50
1497,47
1498,88
1499,87
1500,86
1501,59
1502,65
1503,15
1504,92
1505,14
1506,26
1507,13
1508,94
1509,24
1510,31
1511,65
1512,39
1513,32
1514,9
1515,43
1516,12
1517,80
1518,78
1519,36
1520,31
1521,46
1522,69
1523,66
1524,31
1525,20
1526,54
1527,80
1528,86
1529,84
1530,63
1531,63
1532,88
1533,54
1534,69
1535,47
1536,62
1537,0
1538,89
1539,73
1540,16
1541,35
1542,94
1543,38
1544,59
1545,81
1546,39
1547,79
1548,25
1549,14
1550,21
1551,49
1552,17
1553,30
1554,72
1555,74
1556,63
1557,28
1558,56
1559,21
1560,32
1561,11
1562,9
1563,17
1564,31
1565,52
1566,52
1567,36
1568,58
1569,97
1570,43
1571,93
1572,15
1573,15
1574,79
1575,56
1576,3
1577,55
1578,0
1579,5
1580,23
1581,84
1582,52
1583,79
1584,64
1585,3
1586,22
1587,97
1588,15
1589,83
1590,19
1591,85
1592,10
1593,33
1594,86
1595,76
1596,96
1597,81
1598,53
1599,39
1600,49
1601,59
1602,50
1603,0
1604,68
1605,12
1606,23
1607,42
1608,70
1609,44
1610,25
1611,80
1612,24
1613,72
1614,12
1615,80
1616,13
1617,17
1618,32
1619,21
1620,42
1621,21
1622,35
1623,79
1624,21
1625,61
1626,31
1627,41
1628,22
1629,51
1630,54
1631,54
1632,65
1633,1
1634,3
1635,37
1636,59
1637,92
1638,71
1639,17
1640,52
1641,94
1642,39
1643,64
1644,96
1645,51
1646,26
1647,33
1648,24
1649,13
1650,53
1651,43
1652,20
1653,47
1654,25
1655,55
1656,13
1657,25
1658,53
1659,56
1660,68
1661,43
1662,13
1663,18
1664,97
1665,46
1666,76
1667,67
1668,84
1669,2
1670,40
1671,48
1672,4
1673,98
1674,20
1675,8
1676,77
1677,57
1678,63
1679,7
1680,10
1681,96
1682,98
1683,96
1684,90
1685,69
1686,80
1687,31
1688,78
1689,42
1690,99
1691,13
1692,71
1693,86
1694,85
1695,33
1696,22
1697,77
1698,34
1699,24
1700,56
1701,22
1702,10
1703,42
1704,30
1705,93
1706,53
1707,7
1708,38
1709,17
1710,5
1711,50
1712,51
1713,82
1714,61
1715,21
1716,93
1717,97
1718,47
1719,57
1720,9
1721,51
1722,30
1723,72
1724,96
1725,96
1726,1
1727,95
1728,18
1729,61
1730,35
1731,50
1732,21
1733,13
1734,20
1735,1
1736,13
1737,59
1738,0
1739,44
1740,25
1741,85
1742,54
1743,53
1744,73
1745,76
1746,3
1747,11
1748,71
1749,96
1750,30
1751,99
1752,14
1753,89
1754,3
1755,54
1756,90
1757,8
1758,76
1759,1
1760,62
1761,28
1762,44
1763,52
1764,20
1765,0
1766,40
1767,18
1768,67
1769,27
1770,12
1771,42
1772,93
1773,29
1774,59
1775,31
1776,17
1777,56
1778,35
1779,51
1780,1
1781,82
1782,33
1783,34
1784,86
1785,52
1786,86
1787,77
1788,38
1789,20
1790,37
1791,57
1792,5
1793,91
1794,19
1795,34
1796,64
1797,90
1798,92
1799,34
1800,58
1801,50
1802,68
1803,52
1804,6
1805,79
1806,84
1807,22
1808,86
1809,10
1810,1
1811,84
1812,48
1813,5
1814,39
1815,79
1816,99
1817,19
1818,82
1819,76
1820,97
1821,70
1822,94
1823,77
1824,70
1825,12
1826,91
1827,53
1828,95
1829,48
1830,52
1831,30
1832,76
1833,2
1834,19
1835,17
1836,38
1837,94
1838,44
1839,87
1840,49
1841,93
1842,57
1843,73
1844,73
1845,28
1846,16
1847,75
1848,98
1849,31
1850,25
1851,35
1852,73
1853,21
1854,99
1855,52
1856,56
1857,28
1858,12
1859,53
1860,23
1861,87
1862,80
1863,53
1864,89
1865,53
1866,28
1867,7
1868,23
1869,44
1870,53
1871,55
1872,43
1873,17
1874,69
1875,19
1876,17
1877,6
1878,53
1879,68
1880,44
1881,89
1882,43
1883,80
1884,45
1885,69
1886,37
1887,75
1888,28
1889,5
1890,23
1891,52
1892,24
1893,80
1894,91
1895,99
1896,15
1897,21
1898,59
1899,16
1900,12
1901,88
1902,93
1903,61
1904,90
1905,44
1906,33
1907,81
1908,78
1909,51
1910,28
1911,60
1912,88
1913,90
1914,3
1915,88
1916,12
1917,4
1918,36
1919,85
1920,74
1921,88
1922,56
1923,80
1924,65
1925,0
1926,43
1927,22
1928,47
1929,30
1930,87
1931,69
1932,9
1933,78
1934,91
1935,69
1936,46
1937,97
1938,29
1939,84
1940,64
1941,11
1942,65
1943,36
1944,97
1945,26
1946,7
1947,20
1948,64
1949,4
1950,76
1951,37
1952,63
1953,6
1954,55
1955,99
1956,98
1957,90
1958,38
1959,83
1960,28
1961,31
1962,49
1963,39
1964,66
1965,66
1966,53
1967,54
1968,41
1969,36
1970,10
1971,88
1972,30
1973,19
1974,95
1975,41
1976,8
1977,75
1978,46
1979,78
1980,37
1981,31
1982,22
1983,77
1984,78
1985,13
1986,73
1987,98
1988,95
1989,35
1990,38
1991,26
1992,28
1993,8
1994,42
1995,7
1996,88
1997,10
1998,12
1999,8
2000,18
2001,41
2002,33
2003,74
2004,17
2005,44
2006,39
2007,35
2008,73
2009,77
2010,51
2011,9
2012,58
2013,96
2014,77
2015,1
2016,11
2017,53
2018,92
2019,58
2020,98
2021,21
2022,98
2023,39
2024,49
2025,81
2026,19
2027,3
2028,77
2029,89
2030,95
2031,85
2032,37
2033,48
2034,54
2035,55
2036,97
2037,39
2038,82
2039,43
2040,12
2041,21
2042,80
2043,39
2044,5
2045,4
2046,63
2047,78
2048,78
2049,40
2050,31
2051,15
2052,21
2053,23
2054,91
2055,39
2056,6
2057,72
2058,53
2059,50
2060,12
2061,57
2062,25
2063,17
2064,97
2065,37
2066,48
2067,55
2068,5
2069,83
2070,28
2071,89
2072,48
2073,54
2074,16
2075,25
2076,73
2077,0
2078,19
2079,14
2080,37
2081,84
2082,93
2083,36
2084,59
2085,95
2086,20
2087,59
2088,57
2089,77
2090,43
2091,71
2092,31
2093,26
2094,84
2095,92
2096,87
2097,91
2098,8
2099,79
2100,58
2101,89
2102,38
2103,57
2104,67
2105,69
2106,9
2107,75
2108,20
2109,57
2110,74
2111,49
2112,4
2113,91
2114,56
2115,92
2116,19
2117,30
2118,28
2119,28
2120,41
2121,81
2122,85
2123,89
2124,86
2125,94
2126,41
2127,25
2128,78
2129,87
2130,3
2131,34
2132,36
2133,58
2134,94
2135,71
2136,63
2137,62
2138,95
2139,33
2140,38
2141,95
2142,41
2143,24
2144,85
2145,42
2146,81
2147,84
2148,48
2149,95
2150,52
2151,79
2152,25
2153,68
2154,10
2155,27
2156,10
2157,8
2158,38
2159,52
2160,43
2161,20
2162,98
2163,24
2164,71
2165,31
2166,61
2167,38
2168,84
2169,85
2170,4
2171,89
2172,80
2173,30
2174,26
2175,53
2176,10
2177,89
2178,71
2179,2
2180,4
2181,93
2182,19
2183,56
2184,55
2185,79
2186,25
2187,46
2188,3
2189,61
2190,6
2191,59
2192,24
2193,87
2194,51
2195,87
2196,49
2197,91
2198,27
2199,53
2200,51
2201,7
2202,99
2203,58
2204,84
2205,66
2206,80
2207,73
2208,30
2209,7
2210,14
2211,42
2212,25
2213,61
2214,90
2215,27
2216,24
2217,78
2218,69
2219,97
2220,34
2221,55
2222,26
2223,5
2224,66
2225,72
2226,67
2227,75
2228,72
2229,6
2230,31
2231,15
2232,51
2233,29
2234,62
2235,60
2236,68
2237,15
2238,83
2239,57
2240,41
2241,81
2242,48
2243,82
2244,23
2245,10
2246,28
2247,71
2248,79
2249,43
2250,17
2251,37
2252,17
2253,18
2254,84
2255,57
2256,99
2257,57
2258,68
2259,26
2260,59
2261,74
2262,87
2263,10
2264,43
2265,31
2266,80
2267,15
2268,75
2269,84
2270,47
2271,0
2272,14
2273,69
2274,62
2275,18
2276,63
2277,69
2278,31
2279,73
2280,73
2281,34
2282,27
2283,47
2284,69
2285,37
2286,68
2287,21
2288,47
2289,68
2290,35
2291,19
2292,40
2293,70
2294,61
2295,10
2296,57
2297,81
2298,68
2299,18
2300,28
2301,3
2302,10
2303,26
2304,71
2305,11
2306,95
2307,23
2308,91
2309,14
2310,31
2311,73
2312,80
2313,54
2314,9
2315,15
2316,2
2317,26
2318,55
2319,35
2320,12
2321,79
2322,67
2323,76
2324,95
2325,67
2326,95
2327,84
2328,70
2329,48
2330,5
2331,29
2332,51
2333,28
2334,45
2335,60
2336,34
2337,97
2338,91
2339,55
2340,50
2341,50
2342,97
2343,62
2344,97
2345,80
2346,95
2347,35
2348,25
2349,34
2350,76
2351,67
2352,50
2353,30
2354,23
2355,59
2356,38
2357,3
2358,98
2359,66
2360,31
2361,73
2362,10
2363,90
2364,18
2365,97
2366,38
2367,81
2368,25
2369,90
2370,97
2371,70
2372,37
2373,76
2374,97
2375,0
2376,81
2377,23
2378,5
2379,37
2380,41
2381,40
2382,5
2383,52
2384,51
2385,25
2386,98
2387,10
2388,35
2389,5
2390,32
2391,35
2392,25
2393,55
2394,61
2395,43
2396,58
2397,36
2398,99
2399,60
2400,70
2401,36
2402,96
2403,44
2404,56
2405,78
2406,83
2407,23
2408,52
2409,32
2410,92
2411,33
2412,61
2413,31
2414,0
2415,15
2416,50
2417,3
2418,85
2419,86
2420,65
2421,58
2422,81
2423,30
2424,97
2425,0
2426,0
2427,11
2428,28
2429,33
2430,53
2431,81
2432,94
2433,84
2434,25
2435,34
2436,77
2437,49
2438,65
2439,69
2440,66
2441,37
2442,67
2443,40
2444,73
2445,24
2446,82
2447,23
2448,73
2449,66
2450,49
2451,11
2452,11
2453,57
2454,88
2455,31
2456,43
2457,35
2458,95
2459,54
2460,41
2461,93
2462,19
2463,22
2464,14
2465,67
2466,43
2467,53
2468,3
2469,57
2470,20
2471,63
2472,76
2473,64
2474,23
2475,10
2476,75
2477,77
2478,96
2479,66
2480,55
2481,72
2482,91
2483,84
2484,81
2485,96
2486,34
2487,78
2488,0
2489,89
2490,38
2491,23
2492,85
2493,68
2494,86
2495,37
2496,81
2497,46
2498,87
2499,8
2500,23
2501,76
2502,74
2503,89
2504,60
2505,69
2506,59
2507,32
2508,29
2509,18
2510,9
2511,86
2512,0
2513,27
2514,37
2515,69
2516,62
2517,89
2518,34
2519,80
2520,8
2521,4
2522,67
2523,53
2524,60
2525,78
2526,61
2527,84
2528,90
2529,25
2530,70
2531,96
2532,93
2533,22
2534,26
2535,78
2536,96
2537,79
2538,23
2539,76
2540,45
2541,39
2542,87
2543,50
2544,34
2545,82
2546,64
2547,53
2548,27
2549,71
2550,9
2551,60
2552,35
2553,43
2554,56
2555,55
2556,58
2557,86
2558,5
2559,57
2560,62
2561,26
2562,39
2563,61
2564,63
2565,16
2566,85
2567,43
2568,76
2569,90
2570,42
2571,18
2572,14
2573,3
2574,30
2575,23
2576,25
2577,84
2578,29
2579,51
2580,88
2581,5
2582,25
2583,67
2584,59
2585,77
2586,22
2587,72
2588,71
2589,9
2590,27
2591,13
2592,73
2593,35
2594,52
2595,72
2596,99
2597,19
2598,31
2599,50
2600,87
2601,44
2602,85
2603,58
2604,57
2605,45
2606,66
2607,5
2608,35
2609,81
2610,35
2611,73
2612,59
2613,69
2614,77
2615,80
2616,75
2617,31
2618,97
2619,19
2620,10
2621,49
2622,66
2623,64
2624,89
2625,91
2626,67
2627,39
2628,47
2629,59
2630,12
2631,33
2632,81
2633,36
2634,64
2635,37
2636,81
2637,37
2638,46
2639,85
2640,36
2641,65
2642,78
2643,54
2644,72
2645,70
2646,74
2647,42
2648,0
2649,41
2650,39
2651,86
2652,80
2653,44
2654,52
2655,95
2656,61
2657,21
2658,63
2659,55
2660,12
2661,20
2662,85
2663,57
2664,33
2665,13
2666,70
2667,45
2668,84
2669,75
2670,45
2671,36
2672,52
2673,55
2674,61
2675,89
2676,57
2677,50
2678,97
2679,84
2680,91
2681,97
2682,27
2683,49
2684,20
2685,35
2686,16
2687,26
2688,91
2689,88
2690,85
2691,28
2692,21
2693,92
2694,54
2695,43
2696,71
2697,77
2698,58
2699,56
2700,17
2701,17
2702,64
2703,72
2704,65
2705,46
2706,75
2707,90
2708,26
2709,60
2710,17
2711,50
2712,17
2713,35
2714,78
2715,94
2716,87
2717,5
2718,35
2719,90
2720,4
2721,78
2722,52
2723,44
2724,90
2725,95
2726,27
2727,7
2728,26
2729,39
2730,99
2731,69
2732,72
2733,38
2734,47
2735,60
2736,66
2737,36
2738,75
2739,36
2740,82
2741,88
2742,38
2743,36
2744,81
2745,77
2746,50
2747,25
2748,52
2749,68
2750,44
2751,6
2752,53
2753,56
2754,32
2755,43
2756,34
2757,57
2758,72
2759,6
2760,43
2761,77
2762,94
2763,26
2764,63
2765,71
2766,82
2767,89
2768,38
2769,27
2770,59
2771,36
2772,72
2773,32
2774,92
2775,9
2776,77
2777,35
2778,88
2779,49
2780,35
2781,31
2782,62
2783,7
2784,6
2785,61
2786,12
2787,5
2788,57
2789,40
2790,20
2791,43
2792,23
2793,21
2794,73
2795,68
2796,88
2797,22
2798,65
2799,4
2800,96
2801,59
2802,20
2803,45
2804,92
2805,88
2806,83
2807,55
2808,55
2809,3
2810,60
2811,82
2812,61
2813,68
2814,6
2815,92
2816,5
2817,87
2818,32
2819,91
2820,38
2821,36
2822,9
2823,63
2824,83
2825,74
2826,97
2827,42
2828,34
2829,93
2830,67
2831,82
2832,37
2833,16
2834,15
2835,66
2836,61
2837,23
2838,18
2839,79
2840,40
2841,74
2842,97
2843,59
2844,78
2845,33
2846,35
2847,78
2848,26
2849,74
2850,17
2851,60
2852,44
2853,38
2854,53
2855,37
2856,82
2857,44
2858,98
2859,7
2860,27
2861,6
2862,38
2863,46
2864,21
2865,0
2866,22
2867,84
2868,11
2869,13
2870,77
2871,89
2872,55
2873,31
2874,46
2875,68
2876,47
2877,52
2878,50
2879,95
2880,70
2881,23
2882,58
2883,64
2884,27
2885,41
2886,47
2887,27
2888,3
2889,68
2890,53
2891,27
2892,68
2893,37
2894,53
2895,9
2896,70
2897,21
2898,90
2899,35
2900,21
2901,74
2902,34
2903,53
2904,6
2905,95
2906,14
2907,91
2908,71
2909,88
2910,10
2911,85
2912,27
2913,71
2914,97
2915,94
2916,61
2917,37
2918,83
2919,31
2920,4
2921,99
2922,5
2923,46
2924,25
2925,98
2926,6
2927,67
2928,91
2929,31
2930,66
2931,96
2932,30
2933,97
2934,55
2935,11
2936,22
2937,51
2938,5
2939,77
2940,78
2941,33
2942,34
2943,24
2944,5
2945,22
2946,15
2947,73
2948,15
2949,51
2950,23
2951,41
2952,35
2953,70
2954,17
2955,89
2956,89
2957,3
2958,73
2959,50
2960,0
2961,75
2962,80
2963,78
2964,36
2965,20
2966,15
2967,97
2968,24
2969,73
2970,67
2971,98
2972,62
2973,87
2974,31
2975,14
2976,23
2977,96
2978,61
2979,77
2980,97
2981,61
2982,69
2983,73
2984,66
2985,29
2986,97
2987,16
2988,0
2989,82
2990,80
2991,23
2992,81
2993,2
2994,57
2995,68
2996,2
